Year,Infectious diseases,Age,Region,Value
2023,ill_10_tetanus,age_vac_4_6_years,22_reg_Lviv,55.3
2023,ill_4_diph,age_vac_7_adult,22_reg_Lviv,40.1
2023,ill_10_tetanus,age_vac_7_adult,22_reg_Lviv,40.1
2023,ill_9_rubella,age_vac_2_1_year,22_reg_Lviv,87.7
2023,ill_3_m_m_r,age_vac_2_1_year,22_reg_Lviv,87.7
2023,ill_8_mumps,age_vac_2_1_year,22_reg_Lviv,87.7
2023,ill_9_rubella,age_vac_4_6_years,22_reg_Lviv,80.2
2023,ill_3_m_m_r,age_vac_4_6_years,22_reg_Lviv,80.2
2023,ill_8_mumps,age_vac_4_6_years,22_reg_Lviv,80.2
2023,ill_2_hep,age_vac_1_under_1_year,22_reg_Lviv,70.3
2023,ill_1_tub,age_vac_1_under_1_year,23_reg_Mykolayiv,91.4
2023,ill_6_polio,age_vac_1_under_1_year,23_reg_Mykolayiv,89.5
2023,ill_6_polio,age_vac_3_18_months,23_reg_Mykolayiv,89.2
2023,ill_6_polio,age_vac_4_6_years,23_reg_Mykolayiv,82.4
2023,ill_6_polio,age_vac_5_14_years,23_reg_Mykolayiv,77.4
2023,ill_4_diph,age_vac_1_under_1_year,23_reg_Mykolayiv,95.5
2023,ill_5_pert,age_vac_1_under_1_year,23_reg_Mykolayiv,95.5
2023,ill_10_tetanus,age_vac_1_under_1_year,23_reg_Mykolayiv,95.5
2023,ill_4_diph,age_vac_3_18_months,23_reg_Mykolayiv,96.3
2023,ill_5_pert,age_vac_3_18_months,23_reg_Mykolayiv,96.3
2023,ill_10_tetanus,age_vac_3_18_months,23_reg_Mykolayiv,96.3
2023,ill_4_diph,age_vac_4_6_years,23_reg_Mykolayiv,80.1
2023,ill_10_tetanus,age_vac_4_6_years,23_reg_Mykolayiv,80.1
2023,ill_4_diph,age_vac_7_adult,23_reg_Mykolayiv,68.3
2023,ill_10_tetanus,age_vac_7_adult,23_reg_Mykolayiv,68.3
2023,ill_9_rubella,age_vac_2_1_year,23_reg_Mykolayiv,94.3
2023,ill_3_m_m_r,age_vac_2_1_year,23_reg_Mykolayiv,94.3
2023,ill_8_mumps,age_vac_2_1_year,23_reg_Mykolayiv,94.3
2023,ill_9_rubella,age_vac_4_6_years,23_reg_Mykolayiv,86.9
2023,ill_3_m_m_r,age_vac_4_6_years,23_reg_Mykolayiv,86.9
2023,ill_8_mumps,age_vac_4_6_years,23_reg_Mykolayiv,86.9
2023,ill_2_hep,age_vac_1_under_1_year,23_reg_Mykolayiv,96.5
2023,ill_1_tub,age_vac_1_under_1_year,24_reg_Odesa,81.5
2023,ill_6_polio,age_vac_1_under_1_year,24_reg_Odesa,72.7
2023,ill_6_polio,age_vac_3_18_months,24_reg_Odesa,76.4
2023,ill_6_polio,age_vac_4_6_years,24_reg_Odesa,64.3
2023,ill_6_polio,age_vac_5_14_years,24_reg_Odesa,61.2
2023,ill_4_diph,age_vac_1_under_1_year,24_reg_Odesa,75.9
2023,ill_5_pert,age_vac_1_under_1_year,24_reg_Odesa,75.9
2023,ill_10_tetanus,age_vac_1_under_1_year,24_reg_Odesa,75.9
2023,ill_4_diph,age_vac_3_18_months,24_reg_Odesa,80.8
2023,ill_5_pert,age_vac_3_18_months,24_reg_Odesa,80.8
2023,ill_10_tetanus,age_vac_3_18_months,24_reg_Odesa,80.8
2023,ill_4_diph,age_vac_4_6_years,24_reg_Odesa,65.5
2023,ill_10_tetanus,age_vac_4_6_years,24_reg_Odesa,65.5
2023,ill_4_diph,age_vac_7_adult,24_reg_Odesa,41.3
2023,ill_10_tetanus,age_vac_7_adult,24_reg_Odesa,41.3
2023,ill_9_rubella,age_vac_2_1_year,24_reg_Odesa,85.6
2023,ill_3_m_m_r,age_vac_2_1_year,24_reg_Odesa,85.6
2023,ill_8_mumps,age_vac_2_1_year,24_reg_Odesa,85.6
2023,ill_9_rubella,age_vac_4_6_years,24_reg_Odesa,74.0
2023,ill_3_m_m_r,age_vac_4_6_years,24_reg_Odesa,74.0
2023,ill_8_mumps,age_vac_4_6_years,24_reg_Odesa,74.0
2023,ill_2_hep,age_vac_1_under_1_year,24_reg_Odesa,70.3
2023,ill_1_tub,age_vac_1_under_1_year,25_reg_Poltava,79.7
2023,ill_6_polio,age_vac_1_under_1_year,25_reg_Poltava,87.1
2023,ill_6_polio,age_vac_3_18_months,25_reg_Poltava,87.1
2023,ill_6_polio,age_vac_4_6_years,25_reg_Poltava,88.7
2023,ill_6_polio,age_vac_5_14_years,25_reg_Poltava,90.1
2023,ill_4_diph,age_vac_1_under_1_year,25_reg_Poltava,88.8
2023,ill_5_pert,age_vac_1_under_1_year,25_reg_Poltava,88.8
2023,ill_10_tetanus,age_vac_1_under_1_year,25_reg_Poltava,88.8
2023,ill_4_diph,age_vac_3_18_months,25_reg_Poltava,91.0
2023,ill_5_pert,age_vac_3_18_months,25_reg_Poltava,91.0
2023,ill_10_tetanus,age_vac_3_18_months,25_reg_Poltava,91.0
2023,ill_4_diph,age_vac_4_6_years,25_reg_Poltava,79.7
2023,ill_10_tetanus,age_vac_4_6_years,25_reg_Poltava,79.7
2023,ill_4_diph,age_vac_7_adult,25_reg_Poltava,74.4
2023,ill_10_tetanus,age_vac_7_adult,25_reg_Poltava,74.4
2023,ill_9_rubella,age_vac_2_1_year,25_reg_Poltava,94.2
2023,ill_3_m_m_r,age_vac_2_1_year,25_reg_Poltava,94.2
2023,ill_8_mumps,age_vac_2_1_year,25_reg_Poltava,94.2
2023,ill_9_rubella,age_vac_4_6_years,25_reg_Poltava,91.3
2023,ill_3_m_m_r,age_vac_4_6_years,25_reg_Poltava,91.3
2023,ill_8_mumps,age_vac_4_6_years,25_reg_Poltava,91.3
2023,ill_2_hep,age_vac_1_under_1_year,25_reg_Poltava,83.0
2023,ill_1_tub,age_vac_1_under_1_year,26_reg_Rivne,89.1
2023,ill_6_polio,age_vac_1_under_1_year,26_reg_Rivne,97.2
2023,ill_6_polio,age_vac_3_18_months,26_reg_Rivne,91.2
2023,ill_6_polio,age_vac_4_6_years,26_reg_Rivne,95.9
2023,ill_6_polio,age_vac_5_14_years,26_reg_Rivne,92.9
2023,ill_4_diph,age_vac_1_under_1_year,26_reg_Rivne,92.5
2023,ill_5_pert,age_vac_1_under_1_year,26_reg_Rivne,92.5
2023,ill_10_tetanus,age_vac_1_under_1_year,26_reg_Rivne,92.5
2023,ill_4_diph,age_vac_3_18_months,26_reg_Rivne,85.1
2023,ill_5_pert,age_vac_3_18_months,26_reg_Rivne,85.1
2023,ill_10_tetanus,age_vac_3_18_months,26_reg_Rivne,85.1
2023,ill_4_diph,age_vac_4_6_years,26_reg_Rivne,82.2
2023,ill_10_tetanus,age_vac_4_6_years,26_reg_Rivne,82.2
2023,ill_4_diph,age_vac_7_adult,26_reg_Rivne,75.7
2023,ill_10_tetanus,age_vac_7_adult,26_reg_Rivne,75.7
2023,ill_9_rubella,age_vac_2_1_year,26_reg_Rivne,98.3
2023,ill_3_m_m_r,age_vac_2_1_year,26_reg_Rivne,98.3
2023,ill_8_mumps,age_vac_2_1_year,26_reg_Rivne,98.3
2023,ill_9_rubella,age_vac_4_6_years,26_reg_Rivne,95.1
2023,ill_3_m_m_r,age_vac_4_6_years,26_reg_Rivne,95.1
2023,ill_8_mumps,age_vac_4_6_years,26_reg_Rivne,95.1
2023,ill_2_hep,age_vac_1_under_1_year,26_reg_Rivne,91.2
2023,ill_1_tub,age_vac_1_under_1_year,27_reg_Sumy,96.2
2023,ill_6_polio,age_vac_1_under_1_year,27_reg_Sumy,93.5
2023,ill_6_polio,age_vac_3_18_months,27_reg_Sumy,92.1
2023,ill_6_polio,age_vac_4_6_years,27_reg_Sumy,88.8
2023,ill_6_polio,age_vac_5_14_years,27_reg_Sumy,85.2
2023,ill_4_diph,age_vac_1_under_1_year,27_reg_Sumy,93.7
2023,ill_5_pert,age_vac_1_under_1_year,27_reg_Sumy,93.7
2023,ill_10_tetanus,age_vac_1_under_1_year,27_reg_Sumy,93.7
2023,ill_4_diph,age_vac_3_18_months,27_reg_Sumy,92.6
2023,ill_5_pert,age_vac_3_18_months,27_reg_Sumy,92.6
2023,ill_10_tetanus,age_vac_3_18_months,27_reg_Sumy,92.6
2023,ill_4_diph,age_vac_4_6_years,27_reg_Sumy,79.5
2023,ill_10_tetanus,age_vac_4_6_years,27_reg_Sumy,79.5
2023,ill_4_diph,age_vac_7_adult,27_reg_Sumy,89.8
2023,ill_10_tetanus,age_vac_7_adult,27_reg_Sumy,89.8
2023,ill_9_rubella,age_vac_2_1_year,27_reg_Sumy,92.4
2023,ill_3_m_m_r,age_vac_2_1_year,27_reg_Sumy,92.4
2023,ill_8_mumps,age_vac_2_1_year,27_reg_Sumy,92.4
2023,ill_9_rubella,age_vac_4_6_years,27_reg_Sumy,89.2
2023,ill_3_m_m_r,age_vac_4_6_years,27_reg_Sumy,89.2
2023,ill_8_mumps,age_vac_4_6_years,27_reg_Sumy,89.2
2023,ill_2_hep,age_vac_1_under_1_year,27_reg_Sumy,95.5
2023,ill_1_tub,age_vac_1_under_1_year,28_reg_Ternopil,90.5
2023,ill_6_polio,age_vac_1_under_1_year,28_reg_Ternopil,80.6
2023,ill_6_polio,age_vac_3_18_months,28_reg_Ternopil,80.3
2023,ill_6_polio,age_vac_4_6_years,28_reg_Ternopil,81.8
2023,ill_6_polio,age_vac_5_14_years,28_reg_Ternopil,79.3
2023,ill_4_diph,age_vac_1_under_1_year,28_reg_Ternopil,74.9
2023,ill_5_pert,age_vac_1_under_1_year,28_reg_Ternopil,74.9
2023,ill_10_tetanus,age_vac_1_under_1_year,28_reg_Ternopil,74.9
2023,ill_4_diph,age_vac_3_18_months,28_reg_Ternopil,69.8
2023,ill_5_pert,age_vac_3_18_months,28_reg_Ternopil,69.8
2023,ill_10_tetanus,age_vac_3_18_months,28_reg_Ternopil,69.8
2023,ill_4_diph,age_vac_4_6_years,28_reg_Ternopil,64.8
2023,ill_10_tetanus,age_vac_4_6_years,28_reg_Ternopil,64.8
2023,ill_4_diph,age_vac_7_adult,28_reg_Ternopil,55.7
2023,ill_10_tetanus,age_vac_7_adult,28_reg_Ternopil,55.7
2023,ill_9_rubella,age_vac_2_1_year,28_reg_Ternopil,99.0
2023,ill_3_m_m_r,age_vac_2_1_year,28_reg_Ternopil,99.0
2023,ill_8_mumps,age_vac_2_1_year,28_reg_Ternopil,99.0
2023,ill_9_rubella,age_vac_4_6_years,28_reg_Ternopil,88.7
2023,ill_3_m_m_r,age_vac_4_6_years,28_reg_Ternopil,88.7
2023,ill_8_mumps,age_vac_4_6_years,28_reg_Ternopil,88.7
2023,ill_2_hep,age_vac_1_under_1_year,28_reg_Ternopil,69.0
2023,ill_1_tub,age_vac_1_under_1_year,29_reg_Kharkiv,86.2
2023,ill_6_polio,age_vac_1_under_1_year,29_reg_Kharkiv,77.3
2023,ill_6_polio,age_vac_3_18_months,29_reg_Kharkiv,83.9
2023,ill_6_polio,age_vac_4_6_years,29_reg_Kharkiv,77.7
2023,ill_6_polio,age_vac_5_14_years,29_reg_Kharkiv,78.3
2023,ill_4_diph,age_vac_1_under_1_year,29_reg_Kharkiv,83.6
2023,ill_5_pert,age_vac_1_under_1_year,29_reg_Kharkiv,83.6
2023,ill_10_tetanus,age_vac_1_under_1_year,29_reg_Kharkiv,83.6
2023,ill_4_diph,age_vac_3_18_months,29_reg_Kharkiv,89.9
2023,ill_5_pert,age_vac_3_18_months,29_reg_Kharkiv,89.9
2023,ill_10_tetanus,age_vac_3_18_months,29_reg_Kharkiv,89.9
2023,ill_4_diph,age_vac_4_6_years,29_reg_Kharkiv,71.5
2023,ill_10_tetanus,age_vac_4_6_years,29_reg_Kharkiv,71.5
2023,ill_4_diph,age_vac_7_adult,29_reg_Kharkiv,40.9
2023,ill_10_tetanus,age_vac_7_adult,29_reg_Kharkiv,40.9
2023,ill_9_rubella,age_vac_2_1_year,29_reg_Kharkiv,95.4
2023,ill_3_m_m_r,age_vac_2_1_year,29_reg_Kharkiv,95.4
2023,ill_8_mumps,age_vac_2_1_year,29_reg_Kharkiv,95.4
2023,ill_9_rubella,age_vac_4_6_years,29_reg_Kharkiv,89.6
2023,ill_3_m_m_r,age_vac_4_6_years,29_reg_Kharkiv,89.6
2023,ill_8_mumps,age_vac_4_6_years,29_reg_Kharkiv,89.6
2023,ill_2_hep,age_vac_1_under_1_year,29_reg_Kharkiv,83.1
2023,ill_1_tub,age_vac_1_under_1_year,30_reg_Kherson,96.7
2023,ill_6_polio,age_vac_1_under_1_year,30_reg_Kherson,100.0
2023,ill_6_polio,age_vac_3_18_months,30_reg_Kherson,100.0
2023,ill_6_polio,age_vac_4_6_years,30_reg_Kherson,100.0
2023,ill_6_polio,age_vac_5_14_years,30_reg_Kherson,100.0
2023,ill_4_diph,age_vac_1_under_1_year,30_reg_Kherson,100.0
2023,ill_5_pert,age_vac_1_under_1_year,30_reg_Kherson,100.0
2023,ill_10_tetanus,age_vac_1_under_1_year,30_reg_Kherson,100.0
2023,ill_4_diph,age_vac_3_18_months,30_reg_Kherson,94.8
2023,ill_5_pert,age_vac_3_18_months,30_reg_Kherson,94.8
2023,ill_10_tetanus,age_vac_3_18_months,30_reg_Kherson,94.8
2023,ill_4_diph,age_vac_4_6_years,30_reg_Kherson,85.2
2023,ill_10_tetanus,age_vac_4_6_years,30_reg_Kherson,85.2
2023,ill_4_diph,age_vac_7_adult,30_reg_Kherson,99.3
2023,ill_10_tetanus,age_vac_7_adult,30_reg_Kherson,99.3
2023,ill_9_rubella,age_vac_2_1_year,30_reg_Kherson,100.0
2023,ill_3_m_m_r,age_vac_2_1_year,30_reg_Kherson,100.0
2023,ill_8_mumps,age_vac_2_1_year,30_reg_Kherson,100.0
2023,ill_9_rubella,age_vac_4_6_years,30_reg_Kherson,99.3
2023,ill_3_m_m_r,age_vac_4_6_years,30_reg_Kherson,99.3
2023,ill_8_mumps,age_vac_4_6_years,30_reg_Kherson,99.3
2023,ill_2_hep,age_vac_1_under_1_year,30_reg_Kherson,84.7
2023,ill_1_tub,age_vac_1_under_1_year,31_reg_Khmelnytskiy,94.8
2023,ill_6_polio,age_vac_1_under_1_year,31_reg_Khmelnytskiy,92.6
2023,ill_6_polio,age_vac_3_18_months,31_reg_Khmelnytskiy,84.9
2023,ill_6_polio,age_vac_4_6_years,31_reg_Khmelnytskiy,87.5
2023,ill_6_polio,age_vac_5_14_years,31_reg_Khmelnytskiy,83.3
2023,ill_4_diph,age_vac_1_under_1_year,31_reg_Khmelnytskiy,86.5
2023,ill_5_pert,age_vac_1_under_1_year,31_reg_Khmelnytskiy,86.5
2023,ill_10_tetanus,age_vac_1_under_1_year,31_reg_Khmelnytskiy,86.5
2023,ill_4_diph,age_vac_3_18_months,31_reg_Khmelnytskiy,78.3
2023,ill_5_pert,age_vac_3_18_months,31_reg_Khmelnytskiy,78.3
2023,ill_10_tetanus,age_vac_3_18_months,31_reg_Khmelnytskiy,78.3
2023,ill_4_diph,age_vac_4_6_years,31_reg_Khmelnytskiy,63.9
2023,ill_10_tetanus,age_vac_4_6_years,31_reg_Khmelnytskiy,63.9
2023,ill_4_diph,age_vac_7_adult,31_reg_Khmelnytskiy,64.1
2023,ill_10_tetanus,age_vac_7_adult,31_reg_Khmelnytskiy,64.1
2023,ill_9_rubella,age_vac_2_1_year,31_reg_Khmelnytskiy,96.0
2023,ill_3_m_m_r,age_vac_2_1_year,31_reg_Khmelnytskiy,96.0
2023,ill_8_mumps,age_vac_2_1_year,31_reg_Khmelnytskiy,96.0
2023,ill_9_rubella,age_vac_4_6_years,31_reg_Khmelnytskiy,89.3
2023,ill_3_m_m_r,age_vac_4_6_years,31_reg_Khmelnytskiy,89.3
2023,ill_8_mumps,age_vac_4_6_years,31_reg_Khmelnytskiy,89.3
2023,ill_2_hep,age_vac_1_under_1_year,31_reg_Khmelnytskiy,67.2
2023,ill_1_tub,age_vac_1_under_1_year,32_reg_Cherkasy,88.4
2023,ill_6_polio,age_vac_1_under_1_year,32_reg_Cherkasy,92.9
2023,ill_6_polio,age_vac_3_18_months,32_reg_Cherkasy,85.7
2023,ill_6_polio,age_vac_4_6_years,32_reg_Cherkasy,83.1
2023,ill_6_polio,age_vac_5_14_years,32_reg_Cherkasy,86.9
2023,ill_4_diph,age_vac_1_under_1_year,32_reg_Cherkasy,90.8
2023,ill_5_pert,age_vac_1_under_1_year,32_reg_Cherkasy,90.8
2023,ill_10_tetanus,age_vac_1_under_1_year,32_reg_Cherkasy,90.8
2023,ill_4_diph,age_vac_3_18_months,32_reg_Cherkasy,85.7
2023,ill_5_pert,age_vac_3_18_months,32_reg_Cherkasy,85.7
2023,ill_10_tetanus,age_vac_3_18_months,32_reg_Cherkasy,85.7
2023,ill_4_diph,age_vac_4_6_years,32_reg_Cherkasy,64.4
2023,ill_10_tetanus,age_vac_4_6_years,32_reg_Cherkasy,64.4
2023,ill_4_diph,age_vac_7_adult,32_reg_Cherkasy,58.3
2023,ill_10_tetanus,age_vac_7_adult,32_reg_Cherkasy,58.3
2023,ill_9_rubella,age_vac_2_1_year,32_reg_Cherkasy,86.2
2023,ill_3_m_m_r,age_vac_2_1_year,32_reg_Cherkasy,86.2
2023,ill_8_mumps,age_vac_2_1_year,32_reg_Cherkasy,86.2
2023,ill_9_rubella,age_vac_4_6_years,32_reg_Cherkasy,86.3
2023,ill_3_m_m_r,age_vac_4_6_years,32_reg_Cherkasy,86.3
2023,ill_8_mumps,age_vac_4_6_years,32_reg_Cherkasy,86.3
2023,ill_2_hep,age_vac_1_under_1_year,32_reg_Cherkasy,95.2
2023,ill_1_tub,age_vac_1_under_1_year,33_reg_Chernivtsi,80.1
2023,ill_6_polio,age_vac_1_under_1_year,33_reg_Chernivtsi,75.9
2023,ill_6_polio,age_vac_3_18_months,33_reg_Chernivtsi,84.3
2023,ill_6_polio,age_vac_4_6_years,33_reg_Chernivtsi,78.6
2023,ill_6_polio,age_vac_5_14_years,33_reg_Chernivtsi,66.7
2023,ill_4_diph,age_vac_1_under_1_year,33_reg_Chernivtsi,75.7
2023,ill_5_pert,age_vac_1_under_1_year,33_reg_Chernivtsi,75.7
2023,ill_10_tetanus,age_vac_1_under_1_year,33_reg_Chernivtsi,75.7
2023,ill_4_diph,age_vac_3_18_months,33_reg_Chernivtsi,85.9
2023,ill_5_pert,age_vac_3_18_months,33_reg_Chernivtsi,85.9
2023,ill_10_tetanus,age_vac_3_18_months,33_reg_Chernivtsi,85.9
2023,ill_4_diph,age_vac_4_6_years,33_reg_Chernivtsi,62.8
2023,ill_10_tetanus,age_vac_4_6_years,33_reg_Chernivtsi,62.8
2023,ill_4_diph,age_vac_7_adult,33_reg_Chernivtsi,39.1
2023,ill_10_tetanus,age_vac_7_adult,33_reg_Chernivtsi,39.1
2023,ill_9_rubella,age_vac_2_1_year,33_reg_Chernivtsi,79.2
2023,ill_3_m_m_r,age_vac_2_1_year,33_reg_Chernivtsi,79.2
2023,ill_8_mumps,age_vac_2_1_year,33_reg_Chernivtsi,79.2
2023,ill_9_rubella,age_vac_4_6_years,33_reg_Chernivtsi,81.0
2023,ill_3_m_m_r,age_vac_4_6_years,33_reg_Chernivtsi,81.0
2023,ill_8_mumps,age_vac_4_6_years,33_reg_Chernivtsi,81.0
2023,ill_2_hep,age_vac_1_under_1_year,33_reg_Chernivtsi,71.0
2023,ill_1_tub,age_vac_1_under_1_year,34_reg_Chernihiv,86.8
2023,ill_6_polio,age_vac_1_under_1_year,34_reg_Chernihiv,87.1
2023,ill_6_polio,age_vac_3_18_months,34_reg_Chernihiv,92.2
2023,ill_6_polio,age_vac_4_6_years,34_reg_Chernihiv,94.9
2023,ill_6_polio,age_vac_5_14_years,34_reg_Chernihiv,93.1
2023,ill_4_diph,age_vac_1_under_1_year,34_reg_Chernihiv,79.8
2023,ill_5_pert,age_vac_1_under_1_year,34_reg_Chernihiv,79.8
2023,ill_10_tetanus,age_vac_1_under_1_year,34_reg_Chernihiv,79.8
2023,ill_4_diph,age_vac_3_18_months,34_reg_Chernihiv,80.3
2023,ill_5_pert,age_vac_3_18_months,34_reg_Chernihiv,80.3
2023,ill_10_tetanus,age_vac_3_18_months,34_reg_Chernihiv,80.3
2023,ill_4_diph,age_vac_4_6_years,34_reg_Chernihiv,76.3
2023,ill_10_tetanus,age_vac_4_6_years,34_reg_Chernihiv,76.3
2023,ill_4_diph,age_vac_7_adult,34_reg_Chernihiv,58.4
2023,ill_10_tetanus,age_vac_7_adult,34_reg_Chernihiv,58.4
2023,ill_9_rubella,age_vac_2_1_year,34_reg_Chernihiv,89.6
2023,ill_3_m_m_r,age_vac_2_1_year,34_reg_Chernihiv,89.6
2023,ill_8_mumps,age_vac_2_1_year,34_reg_Chernihiv,89.6
2023,ill_9_rubella,age_vac_4_6_years,34_reg_Chernihiv,91.4
2023,ill_3_m_m_r,age_vac_4_6_years,34_reg_Chernihiv,91.4
2023,ill_8_mumps,age_vac_4_6_years,34_reg_Chernihiv,91.4
2023,ill_2_hep,age_vac_1_under_1_year,34_reg_Chernihiv,79.2
2024,ill_1_tub,age_vac_1_under_1_year,11_reg_Vinnytsya,96.5
2024,ill_6_polio,age_vac_1_under_1_year,11_reg_Vinnytsya,91.5
2024,ill_6_polio,age_vac_3_18_months,11_reg_Vinnytsya,91.7
2024,ill_6_polio,age_vac_4_6_years,11_reg_Vinnytsya,85.3
2024,ill_6_polio,age_vac_5_14_years,11_reg_Vinnytsya,75.7
2024,ill_4_diph,age_vac_1_under_1_year,11_reg_Vinnytsya,89.7
2024,ill_5_pert,age_vac_1_under_1_year,11_reg_Vinnytsya,89.7
2024,ill_10_tetanus,age_vac_1_under_1_year,11_reg_Vinnytsya,89.7
2024,ill_4_diph,age_vac_3_18_months,11_reg_Vinnytsya,87.7
2024,ill_5_pert,age_vac_3_18_months,11_reg_Vinnytsya,87.7
2024,ill_10_tetanus,age_vac_3_18_months,11_reg_Vinnytsya,87.7
2024,ill_4_diph,age_vac_4_6_years,11_reg_Vinnytsya,74.3
2024,ill_10_tetanus,age_vac_4_6_years,11_reg_Vinnytsya,74.3
2024,ill_4_diph,age_vac_7_adult,11_reg_Vinnytsya,76.6
2024,ill_10_tetanus,age_vac_7_adult,11_reg_Vinnytsya,76.6
2024,ill_9_rubella,age_vac_2_1_year,11_reg_Vinnytsya,90.1
2024,ill_3_m_m_r,age_vac_2_1_year,11_reg_Vinnytsya,90.1
2024,ill_8_mumps,age_vac_2_1_year,11_reg_Vinnytsya,90.1
2024,ill_9_rubella,age_vac_4_6_years,11_reg_Vinnytsya,76.5
2024,ill_3_m_m_r,age_vac_4_6_years,11_reg_Vinnytsya,76.5
2024,ill_8_mumps,age_vac_4_6_years,11_reg_Vinnytsya,76.5
2024,ill_2_hep,age_vac_1_under_1_year,11_reg_Vinnytsya,90.0
2024,ill_1_tub,age_vac_1_under_1_year,12_reg_Volyn,93.6
2024,ill_6_polio,age_vac_1_under_1_year,12_reg_Volyn,88.8
2024,ill_6_polio,age_vac_3_18_months,12_reg_Volyn,88.5
2024,ill_6_polio,age_vac_4_6_years,12_reg_Volyn,89.2
2024,ill_6_polio,age_vac_5_14_years,12_reg_Volyn,90.3
2024,ill_4_diph,age_vac_1_under_1_year,12_reg_Volyn,89.2
2024,ill_5_pert,age_vac_1_under_1_year,12_reg_Volyn,89.2
2024,ill_10_tetanus,age_vac_1_under_1_year,12_reg_Volyn,89.2
2024,ill_4_diph,age_vac_3_18_months,12_reg_Volyn,87.0
2024,ill_5_pert,age_vac_3_18_months,12_reg_Volyn,87.0
2024,ill_10_tetanus,age_vac_3_18_months,12_reg_Volyn,87.0
2024,ill_4_diph,age_vac_4_6_years,12_reg_Volyn,80.4
2024,ill_10_tetanus,age_vac_4_6_years,12_reg_Volyn,80.4
2024,ill_4_diph,age_vac_7_adult,12_reg_Volyn,94.9
2024,ill_10_tetanus,age_vac_7_adult,12_reg_Volyn,94.9
2024,ill_9_rubella,age_vac_2_1_year,12_reg_Volyn,95.3
2024,ill_3_m_m_r,age_vac_2_1_year,12_reg_Volyn,95.3
2024,ill_8_mumps,age_vac_2_1_year,12_reg_Volyn,95.3
2024,ill_9_rubella,age_vac_4_6_years,12_reg_Volyn,87.9
2024,ill_3_m_m_r,age_vac_4_6_years,12_reg_Volyn,87.9
2024,ill_8_mumps,age_vac_4_6_years,12_reg_Volyn,87.9
2024,ill_2_hep,age_vac_1_under_1_year,12_reg_Volyn,90.9
2024,ill_1_tub,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,94.0
2024,ill_6_polio,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,91.8
2024,ill_6_polio,age_vac_3_18_months,13_reg_Dnipropetrovsk,89.7
2024,ill_6_polio,age_vac_4_6_years,13_reg_Dnipropetrovsk,92.2
2024,ill_6_polio,age_vac_5_14_years,13_reg_Dnipropetrovsk,88.8
2024,ill_4_diph,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,92.9
2024,ill_5_pert,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,92.9
2024,ill_10_tetanus,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,92.9
2024,ill_4_diph,age_vac_3_18_months,13_reg_Dnipropetrovsk,86.6
2024,ill_5_pert,age_vac_3_18_months,13_reg_Dnipropetrovsk,86.6
2024,ill_10_tetanus,age_vac_3_18_months,13_reg_Dnipropetrovsk,86.6
2024,ill_4_diph,age_vac_4_6_years,13_reg_Dnipropetrovsk,84.3
2024,ill_10_tetanus,age_vac_4_6_years,13_reg_Dnipropetrovsk,84.3
2024,ill_4_diph,age_vac_7_adult,13_reg_Dnipropetrovsk,88.9
2024,ill_10_tetanus,age_vac_7_adult,13_reg_Dnipropetrovsk,88.9
2024,ill_9_rubella,age_vac_2_1_year,13_reg_Dnipropetrovsk,93.4
2024,ill_3_m_m_r,age_vac_2_1_year,13_reg_Dnipropetrovsk,93.4
2024,ill_8_mumps,age_vac_2_1_year,13_reg_Dnipropetrovsk,93.4
2024,ill_9_rubella,age_vac_4_6_years,13_reg_Dnipropetrovsk,87.1
2024,ill_3_m_m_r,age_vac_4_6_years,13_reg_Dnipropetrovsk,87.1
2024,ill_8_mumps,age_vac_4_6_years,13_reg_Dnipropetrovsk,87.1
2024,ill_2_hep,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,97.7
2024,ill_1_tub,age_vac_1_under_1_year,14_reg_Donetsk,76.8
2024,ill_6_polio,age_vac_1_under_1_year,14_reg_Donetsk,92.1
2024,ill_6_polio,age_vac_3_18_months,14_reg_Donetsk,93.0
2024,ill_6_polio,age_vac_4_6_years,14_reg_Donetsk,99.1
2024,ill_6_polio,age_vac_5_14_years,14_reg_Donetsk,97.3
2024,ill_4_diph,age_vac_1_under_1_year,14_reg_Donetsk,97.4
2024,ill_5_pert,age_vac_1_under_1_year,14_reg_Donetsk,97.4
2024,ill_10_tetanus,age_vac_1_under_1_year,14_reg_Donetsk,97.4
2024,ill_4_diph,age_vac_3_18_months,14_reg_Donetsk,99.1
2024,ill_5_pert,age_vac_3_18_months,14_reg_Donetsk,99.1
2024,ill_10_tetanus,age_vac_3_18_months,14_reg_Donetsk,99.1
2024,ill_4_diph,age_vac_4_6_years,14_reg_Donetsk,87.3
2024,ill_10_tetanus,age_vac_4_6_years,14_reg_Donetsk,87.3
2024,ill_4_diph,age_vac_7_adult,14_reg_Donetsk,97.8
2024,ill_10_tetanus,age_vac_7_adult,14_reg_Donetsk,97.8
2024,ill_9_rubella,age_vac_2_1_year,14_reg_Donetsk,86.1
2024,ill_3_m_m_r,age_vac_2_1_year,14_reg_Donetsk,86.1
2024,ill_8_mumps,age_vac_2_1_year,14_reg_Donetsk,86.1
